,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
1947,boobies,Hannah_bear_owo,1.33E+18,11-11-2020 08:07,0,,,1,Oh these? My boobies? My massive fucking titties? My super stuffed-up milkies? My honker bonker doinky boinkies? My fucking fabric stretching wind flapping gravity welling sex mounds? You mean these super duper ultra hyper goddamn fuckers?,,,
1436,big butt,ItzBlxss,1.33E+18,11-11-2020 07:24,1,,,0,Exactly. And I envy you and your big butt.,,,
328,Aroused,IvesTejada,1.33E+18,10-11-2020 19:12,0,,,1,i wonder if there’s someone who gets aroused by the circumference of pi,,,
2423,coochie,hennyboyjosh,1.33E+18,11-11-2020 09:22,0,,,1,When she don’t know her coochie wack,,,
576,ass,kaisiangsin,1.33E+18,11-11-2020 06:55,0,,,0,wanna have a good ass supper when i bookout!,,,
2180,brotherfucker,kingcasnovak,1.33E+18,09-11-2020 14:44,39,,,0,"imagine calling deancas shippers embarrassing when you have display names like wincest superspreader, sam and dean brotherfucker, and wincest world",,,
1698,bitch,_jiggyyyyy,1.33E+18,11-11-2020 07:25,0,,,1,That’s why I fucked yo bitch you fat mothafucka. WESTSIDE,,,
2027,boobies,AbuSamoual,1.33E+18,11-11-2020 06:30,2,,,1,Day 1 of trying to get boobies and pus from,,,
3583,whore,ilyb__,1.33E+18,12-11-2020 19:20,0,,,1,If you show the internet your haircut selfies before me I can't trust you. Whore.,,,
2725,dick beaters,FatSqueezyJesus,1.33E+18,09-11-2020 14:23,1,,,0,"Good story asshole.. And bonus, your tiny little dick beaters will reach the bottom of the can.. Woo hoo",,,
2223,butt,masterreviewer3,1.33E+18,11-11-2020 08:06,0,,,1,Some llama mama butt smack also via discord shenanigans,,,
2629,cunt,HyperGlavin,1.33E+18,11-11-2020 09:20,0,,,1,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…,,,
2577,cunt,SirTanga3006,1.33E+18,11-11-2020 08:12,1,,,0,"Show us an article where your soldiers were killed by ""Namibian poachers"" cunt.",,,
1041,Bad Fuck,ianllIll,1.33E+18,11-11-2020 06:55,0,,,0,"Lul im getting bad scores on my P.e 1. Have you thought about making your own choreography No, (lengthy explanation) Oh this is wrong you're suppose to answer yes cause our lesson is about dance what the fuck!? Huh!?",,,
1675,bitch,Asvq_Txm,1.33E+18,11-11-2020 07:26,0,,,0,A bitch did this to me today😂 Hoe I’m trynna find somewhere eat dont nobody want yo stank ass,,,
731,ass,Rhodocrosite2,1.33E+18,11-11-2020 06:55,0,,,1,her ass; a canvas,,,
537,Aroused,idealvilli,1.33E+18,10-11-2020 12:23,3,,,1,"The reason for the war of the sexes, feminism, divorce, etc is the absence of satisfaction between partners. Men are brought to arousal &amp; completion in minutes, while women take 30min or more to become fully aroused. This leads to dis-balancing of ying/yang energies.",,,
594,ass,yngsol3,1.33E+18,11-11-2020 06:54,0,,,0,"Hype yourself up, cuz no one else will in this hater ass world",,,
1504,big butt,sheabuttersidy,1.33E+18,11-11-2020 06:37,0,,,1,"""Big titties, big butt too"" 🦄",,1,
2319,Clit,FunhouseJokers,1.33E+18,11-11-2020 08:26,1,,,1,"*Joker licked his lips as she bends over, giving her ass a nice, firm slap to tease her before he starts to unzip and remove the lower half of her suit, dropping it down to her knees as he leans in, shoving his tongue right into her pussy while his fingers rubbed over her clit*",,,
3591,whore,mcfattyofficial,1.33E+18,12-11-2020 19:11,0,,,1,"unfortunately my baby brother's mom is picking him up from school tomorrow (what the fuck happened to every other weekend????? nah don't tell me, I know exactly what happened lmao, my father's current whore is more important to him than his child)",,,
693,ass,Ayyorin_,1.33E+18,11-11-2020 06:55,0,,,0,Why my dumb ass just fell up the steps💀,,,
1191,Balls,FusionGotNext,1.33E+18,11-11-2020 07:20,1,,,0,Dame has shot 3 air balls already 😐,,,
233,Aroused,SexyCandyQuinn,1.33E+18,10-11-2020 22:17,0,,,1,"He promises to double my salary, and I’m eager to accept. I don’t ask about the sexy maid outfits he wants me to wear.…",,,
2729,dick beaters,kbreezyh16,1.32E+18,06-11-2020 02:57,1,,,0,Keep your dick beaters off my tools,,,
3139,prostitute,memyselfandi100,1.33E+18,10-11-2020 23:17,0,,,0,Someone said I was a prostitute for kissing my dog. What the fuck is wrong with you?,,,
2915,eat pussy,stargurllb,1.33E+18,11-11-2020 09:24,0,,,1,Bitches don’t know if they wanna eat my pussy or make shit up about me lmao,,,
2069,boobs,ajaxpenumbrabot,1.33E+18,11-11-2020 08:00,0,,,0,"Hammetts on her hair, I had either-but boobs in the shelves.",,,
3572,whore,tenyams,1.33E+18,12-11-2020 19:28,0,,,1,yes compliment me I'm an attention whore,yeah," mental problems. I'm sorry you're having problems too. You have my complete support and love. Please take care of yourself! Take some time off so you can relax. Also please don't actually whore yourself online? Sorry for venting in your post. I wish you all the best.""",
544,Aroused,mewnlightkana,1.33E+18,10-11-2020 12:12,0,,,1,"☀️: Listen carefully okay baby? /starts to stroke himself, moaning Gulf's name/ Don't get aroused~",,,
1956,boobies,EksieKitchin,1.33E+18,11-11-2020 07:33,1,,,1,she has big boobies,,,
1475,big butt,glynmorgan3921,1.33E+18,11-11-2020 06:44,0,,,0,Omg I'm actually thinking trump is going to do this ... Shit it's looking better and better ❤️❤️ come on big boy get that pe…,,,
2133,Breast Man,thebuttaqueen,1.33E+18,11-11-2020 05:47,0,,,0,"My aunt was able to beat breast cancer and y’all I just want to thank God, man. Seriously.",,,
1681,bitch,kitty2dakat,1.33E+18,11-11-2020 07:26,0,,,0,"you inspired a bitch tonight while you slept. If it were me, I’d wanna know &amp; have it shouted from the rooftops, so, “like to hear it? Here it go...”!🥰",,,
118,Aroused,minv_twt,1.33E+18,10-11-2020 15:39,0,,,0,i am. so aroused as a house of cards stan. this sounds unbelievably good oh my GOD,,,
353,Aroused,LukasLukas1112,1.33E+18,10-11-2020 18:36,1,,,1,"I dunno what makes me think that, but you seem a little aroused and excited 😂",,,
2594,cunt,riamxrgan1,1.33E+18,11-11-2020 09:13,0,,,0,if the crown is accurate then prince Phillip is a cunt,,,
1964,boobies,johndcuthbert,1.33E+18,11-11-2020 07:16,0,,,1,Pretty much. I was missing my evening dose of boobies.,,,
2514,cunt,Revolution354,1.33E+18,11-11-2020 09:45,0,,,0,Keir Starmer’s a cunt. Pass it on. That should get me banned..,,,
147,Aroused,UltralghtScheme,1.33E+18,11-11-2020 03:13,0,,,1,I’m... aroused,,,
3102,erection,Sxfyx_bot,1.33E+18,11-11-2020 06:52,0,,,1,and of new feeling. it's like a huge glass erection.,,,
1684,bitch,Mandla_Greg,1.33E+18,11-11-2020 07:26,0,,,0,😛😂😂😂😂...you lost Bitch!,,,
1125,Bad Fuck,ilovebaldwomen,1.33E+18,11-11-2020 04:55,6,,,1,i wanted to fuck nicki minaj so bad when anaconda came out,,,
2171,brothel,houghlover,1.33E+18,11-11-2020 05:13,0,,,0,What if you enter a brothel and the moment you step in the door closes and the COD nazi zombie intro sound plays,,,
3471,sluts,dompuppy,1.33E+18,11-11-2020 05:05,3,,,1,subs who prefer being rimmed over recieving oral :(( anal sluts at heart,,,
1067,Bad Fuck,theresamax,1.33E+18,11-11-2020 06:46,0,,,0,Holy fucking balls on FIRE - because the pentagon officials pushed out are the same ones who raised the alarm on recent Middle…,,,
1702,bitch,bagchaser_247,1.33E+18,11-11-2020 07:24,0,,,1,I need a freaky bitch that eat the dick up 😏,,,
2675,Cuntass,cuntass_chica,1.33E+18,10-11-2020 03:51,0,,,0,He just want me by his side cause I’m prettier 💁🏾‍♀️,,,
2970,eat pussy,kri_70,1.33E+18,11-11-2020 08:22,0,,,1,I love to eat hairy pussy !🤭👙💦👅,,,
2923,eat pussy,deelowkkss,1.33E+18,11-11-2020 09:16,0,,,1,How you been gay n can’t eat pussy ?? 🤔😪,,,
504,Aroused,Fulinero,1.33E+18,10-11-2020 13:42,3,,,1,aroused?,,,
1232,Balls,UnkillableMox,1.33E+18,11-11-2020 07:08,1,,,0,"Hm, that’s a new one. No one has had the balls to say that to me",,,
178,Aroused,Dankwing1,1.33E+18,10-11-2020 21:15,0,,,1,I'm disgusted and aroused,,,
2425,coochie,jwoolux,1.33E+18,11-11-2020 09:17,2,,,1,WHY THE COOCHIE SO FAT,,,
217,Aroused,Shadyass___,1.33E+18,10-11-2020 22:55,2,,,1,If your lurking on my page right now you owe me $20 loser. I know your edging to all my pictures and videos getting aroused by it but scared to approach so now you owe me 🥱 $HersheyChoca WillGetPaidd@gmail.com findom catfishfindom scamfetish paypig humanatm finD finsub,,,
3526,suck,iKissPup,1.33E+18,11-11-2020 13:01,0,,,1,Suck my Balls,,,
1314,Balls,KabediM,1.33E+18,11-11-2020 07:19,0,,,1,End of year fatigue has me by the balls hey 🥴🥴🥴,,,
484,Aroused,Fulkery1,1.33E+18,10-11-2020 14:19,4,,,1,"Lady I applaud you for fitting that posterior into those jeans. I am both impressed and aroused, you are saving humanity one sideways glance at a time",,,
1967,boobies,EvolvedAura,1.33E+18,11-11-2020 06:39,1,,,1,"You had me at boobies but, booty...",,,
1391,bastard,StarvinLarry,1.33E+18,11-11-2020 07:26,0,,,0,I'd listen to the voices in David Berkowitz's head before I listen to that old grifter. Can't believe that crusty bastar…,,,
705,ass,qneale156,1.33E+18,11-11-2020 06:56,0,,,1,I really turnt this bitch into a wild ass mf 😭😭😭😭😭,,,
1398,bastard,parkfairynim,1.33E+18,11-11-2020 07:26,0,,,0,Heartbreak na Bastard! I can still remember the time my Girlfriend broke up with me via text message while I was on my way to…,,,
448,Aroused,itsyounat,1.33E+18,10-11-2020 15:42,0,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…",,,
2787,Dick for brains,cynthsx3,1.32E+18,05-11-2020 02:04,5,,,1,Everyday I thank God I have brains and never ever thought bad boys are my thing. Give me a softie please cos I would not be a ride or die for a bad boy I'll only ride...your dick before you go jail,,,
1291,Balls,TheRealPetitee,1.33E+18,11-11-2020 07:25,1,,,1,Let me rub them balls respectfully,,,
3214,rape,Adeleke75_,1.33E+18,11-11-2020 06:42,0,,,0,Falsely accusing someone of rape should be declared a crime. Culprits should be punished mercilessly.,,,
898,assblaster,assblaster_3000,1.32E+18,04-11-2020 00:26,1,,,0,happy birthday angel baby 😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ we don’t have any pictures together cus we aren’t friends but i love you,,,
1354,Balls,cumtroop,1.33E+18,11-11-2020 07:03,0,,,1,balls Balls ballls fuckk cock and sack,,,
392,Aroused,StrikesIs,1.33E+18,10-11-2020 17:43,0,,,1,"Arousal is generally caused by being in close proximity to or seeing something that you find very attractive. Next time you are aroused, check, is there an attractive man or woman? That would be fine. If you're helping your mum with the washing up, you may have a problem.",,,
2130,Breast Job,savannah_solo,1.33E+18,09-11-2020 15:00,342,,,1,“If you don’t wanna do it then get a new job” stfu girl I’ll pop your breast implants,,,
533,Aroused,MINJIMINlE,1.33E+18,10-11-2020 12:32,2,,,1,omg i said this million times before. Had to sb many minors who joked about fucking member or nsfw ship thingies. And i was attacked by someone saying how teens are hormonal and allowed to feel aroused hahha.,,,
863,ass cowboy,texas_cowboy_1,1.33E+18,10-11-2020 01:50,0,,,1,"more he was aroused or embarassed and Mew lived to see it. In fact, he hoped to make him feel both of those tonight. ""Can you please undress? If I can't touch you at least let me see you"" Gulf pleaded his eyes glazed over as the anticipation of whatever Mew would do lit him up.",,,
3070,eat pussy,drawnbyscho,1.33E+18,11-11-2020 07:06,0,,,1,“ Eat her pussy as a friend😩😢 “,,,
1132,Bad Fuck,Prim_Papi,1.33E+18,11-11-2020 07:03,0,,,1,“Bad bitch fuck him til he cry like a wimp”😭🔥,,,
2910,eat pussy,1TheeDonDada,1.33E+18,11-11-2020 09:30,0,,,1,if u wanna eat a lil pussy den say dat 😂😂,,,
2698,cuntfuck,GrossettJay,1.33E+18,09-11-2020 13:59,0,,,1,"Look at this. Time:0.08+10 dad touches baby privates, an girl, both faces reacts. 0.14: girl:oh that really hurts all night. 0.16: ur gonna fuck up karma im the 1 ur I'm fucking cos I'm ur number 1 cuntfuck. 0.17:mum turns head away cos devil words of bidens expose her evil....",,,
2032,boobies,alcottss,1.33E+18,11-11-2020 06:19,2,,,1,margaret - 8/10 -STUNNUNGGG BEAUTIFULLL SHOW STOPPINGGGG -lovely lady lovely boobies -i feel like she would hurt me for saying these things which rlly adds to the flavor yk,,,
229,Aroused,MrEnderfox,1.33E+18,10-11-2020 22:26,1,,,1,I’m simultaneously Terrified and aroused,,,
786,ass,jasminela66,1.33E+18,11-11-2020 06:55,0,,,1,Leave me alone I don’t have a ass,,,
2638,cunt,Rancid_Cunt,1.33E+18,11-11-2020 07:59,1,,,1,even i couldnt peg that,,,
3597,whore,moonxsh,1.33E+18,12-11-2020 18:45,0,,,1,how u a man and posting media? are u a whore?,,,
767,ass,shubomb7,1.33E+18,11-11-2020 06:53,0,,,1,So you are admitting that you use your tongue to Lick your ass 😂,,,
2031,boobies,sjustride,1.33E+18,11-11-2020 06:23,7,,,1,I shall post pics of flowers today and not boobies 😁,,,
2799,Dick Licker,Donnell52974551,1.33E+18,10-11-2020 17:43,1,,,0,This dude must be gay to call another dude a dick licker smh,,,
1338,Balls,ElleLovelandXXX,1.33E+18,11-11-2020 07:10,6,,,1,I don't want a small creampie :( I want youre balls emptied inside me,,,
1427,bastard,4taurus20,1.33E+18,11-11-2020 07:23,0,,,0,"Idiot Sun, Bastard Moon, Fat Ass Rising",,,
1972,boobies,mclendon705,1.33E+18,11-11-2020 06:10,0,,,1,Time to play with boobies 😉,,,
680,ass,AshChaach,1.33E+18,11-11-2020 06:55,0,,,0,KLOBUCHAR IS A BAD ASS,,,
2248,byatch,JoggingBurrito,1.32E+18,04-11-2020 03:35,2,,,0,“Haow menny do we need fur this byatch again?”,,,
2402,cock suck,mikewat47882642,1.33E+18,11-11-2020 08:18,0,,,1,i'd love to suck your cock all day,,,
1432,bastard,seanmacguirebot,1.33E+18,11-11-2020 06:24,1,,,0,"Me and the big cheeses, love it. Can’t wait to slit some bastard’s throat.",,,
1043,Bad Fuck,shenyyyswearsss,1.33E+18,11-11-2020 06:54,0,,,0,One thing I can’t stand is someone fucking with my sleep😒 you fuck w my sleep... I’ll wake up in a bad mood and ruin you…,,,
3002,eat pussy,NickZambrano20,1.33E+18,11-11-2020 07:58,0,,,1,I eat pussy so sloppy you gotta wipe ya ass afterwards !!!!!!,,,
327,Aroused,wack_demarco,1.33E+18,10-11-2020 19:14,8,,,1,this user is aroused,,,
873,assbandit,_AssBandit_,1.32E+18,04-11-2020 11:38,1,,,0,no fuck keto,,,
380,Aroused,Miss_Met,1.33E+18,10-11-2020 18:02,122,,,1,I am aroused,,,
1648,bitch,_thatssTiink,1.33E+18,11-11-2020 07:26,0,,,0,I’m finna leave this bitch,,,
3026,eat pussy,RoyalEllaa_,1.33E+18,11-11-2020 07:48,0,,,1,I wanna nigga that’s gone wake up out his sleep tryna eat my pussy😂😭,,,
290,Aroused,snowflakey24,1.33E+18,10-11-2020 20:32,1,,,1,"Humm! being asked to participate in a truth or dare den I was dare to suck a girl's nipple 😂. I did it tho buh I was so aroused 😭😭 Aroused,CATa_t0nic,1.32626E+18,10-11-2020 20:30,7,,,“You can only break it when it’s aroused! Don’t let the chance slip by!” Aroused,JayTheLion5,1.32626E+18,10-11-2020 20:29,0,,,Idk about you but ita sooo different who you are in bed than who you are period. Like its not the same thing. Don't expect someone to be all like that when they arent aroused .",,,
2646,cunt rag,Resonance_Freqq,1.32E+18,06-11-2020 16:31,0,,,0,Yes. “Cunt Rag” is a commonly used term. Very colorful ppl,,,
1473,big butt,diggemluv,1.33E+18,11-11-2020 06:53,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
2241,Buttfuck,Flatchestbones,1.33E+18,11-11-2020 01:50,6,,,1,Me and him buttfuck on the daily btw,,,
86,Aroused,MunicipalDreams,1.33E+18,10-11-2020 17:54,35,,,0,"It's aroused some controversy but it's good to see a well-deserved statue for Mary Wollstonecraft (1759-97), 'mother of feminism', unveiled today on Newington Green: 'I do not wish women to have power over men; but over themselves'.",,,
195,Aroused,MsPrincessUltra,1.33E+18,10-11-2020 23:53,1,,,1,I'm deeply confused and aroused.,,,
3069,eat pussy,ChasingRvinbows,1.33E+18,11-11-2020 07:06,0,,,1,“ Tomorrow isn’t promised.. eat her pussy today “,,,
3170,pu55y,onikasbible,1.33E+18,08-11-2020 00:20,0,,,1,suck my pu55y asff," you puss.""",,
2143,Breast Man,umfrumf,1.33E+18,10-11-2020 22:24,0,,,0,You should be proud. I'll gladly die a happy man should breast be the cause.,,,
2381,cock suck,ArjunSi51990012,1.33E+18,11-11-2020 08:54,0,,,1,Ohhh wow so hot baby I want suck your cock,,,
674,ass,sad_sailormoon,1.33E+18,11-11-2020 06:55,0,,,0,LUCKY. ASS. BISS.,,,
338,Aroused,desirablestrap,1.33E+18,10-11-2020 19:00,0,,,1,"dacryphilia , overstimulation a femdom holding a vibrator against her angel's cock, making him cry from overstimulatio…",,,
2610,cunt,DaveMilbo,1.33E+18,11-11-2020 09:07,0,,,0,Imagine name searching yourself on the terrible bird site and finding someone called you a cunt and having a cry abo…,,,
2773,Dick for brains,Kalio1456,1.32E+18,03-11-2020 17:46,0,,,0,"We don't want the garbage opinions of a racist, homophobic, dick for brains head.",,,
1249,Balls,ady_kent,1.33E+18,11-11-2020 07:26,0,,,0,I salute your bravery to keep telling the Dems on the truths that some of them are trying to avoid/ignore. You have the 'balls' compared to those who physically 'just have' it 🙃,,,
2116,Breast Job,made4tv_,1.33E+18,10-11-2020 10:08,0,,,0,If exercising and breast feeding don’t do the job ‼️,,,
1080,Bad Fuck,Fantastic4Stan,1.33E+18,11-11-2020 06:43,4,,,0,"Holy shit shut the fuck you dumb motherfuckers. Movies can have flaws doesn't make them ""bad"" cause I can still like them and think they're good you fucking idiot.",,,
227,Aroused,canyonmoonxtpwk,1.33E+18,10-11-2020 22:32,0,,,1,Being aroused😭,,,
2320,Clit,awjiJ,1.33E+18,11-11-2020 08:23,0,,,1,nope! i know a clit taste like coin,,,
293,Aroused,OlliePopeSzn,1.33E+18,10-11-2020 20:22,2,,,1,This has aroused me,,,
